source,target,relation,status
ApplicationComponent,BusinessActor,Access,deny
ApplicationComponent,BusinessActor,Influence,deny
ApplicationComponent,BusinessActor,Triggering,warn
ApplicationComponent,BusinessActor,Flow,warn
ApplicationComponent,BusinessActor,Specialization,deny
ApplicationComponent,BusinessActor,Association,allow
ApplicationComponent,BusinessRole,Composition,warn
ApplicationComponent,BusinessRole,Aggregation,warn
ApplicationComponent,BusinessRole,Assignment,allow
ApplicationComponent,BusinessRole,Realization,allow
ApplicationComponent,BusinessRole,Serving,allow
ApplicationComponent,BusinessRole,Access,deny
ApplicationComponent,BusinessRole,Influence,deny
ApplicationComponent,BusinessRole,Triggering,warn
ApplicationComponent,BusinessRole,Flow,warn
ApplicationComponent,BusinessRole,Specialization,deny
ApplicationComponent,BusinessRole,Association,allow
ApplicationComponent,BusinessCollaboration,Composition,warn
ApplicationComponent,BusinessCollaboration,Aggregation,warn
ApplicationComponent,BusinessCollaboration,Assignment,allow
ApplicationComponent,BusinessCollaboration,Realization,allow
ApplicationComponent,BusinessCollaboration,Serving,allow
ApplicationComponent,BusinessCollaboration,Access,deny
ApplicationComponent,BusinessCollaboration,Influence,deny
ApplicationComponent,BusinessCollaboration,Triggering,warn
ApplicationComponent,BusinessCollaboration,Flow,warn
ApplicationComponent,BusinessCollaboration,Specialization,deny
ApplicationComponent,BusinessCollaboration,Association,allow
ApplicationComponent,BusinessInterface,Composition,warn
ApplicationComponent,BusinessInterface,Aggregation,warn
ApplicationComponent,BusinessInterface,Assignment,allow
ApplicationComponent,BusinessInterface,Realization,allow
ApplicationComponent,BusinessInterface,Serving,allow
ApplicationComponent,BusinessInterface,Access,deny
ApplicationComponent,BusinessInterface,Influence,deny
ApplicationComponent,BusinessInterface,Triggering,warn
ApplicationComponent,BusinessInterface,Flow,warn
ApplicationComponent,BusinessInterface,Specialization,deny
ApplicationComponent,BusinessInterface,Association,allow
ApplicationComponent,BusinessProcess,Composition,warn
ApplicationComponent,BusinessProcess,Aggregation,warn
ApplicationComponent,BusinessProcess,Assignment,allow
ApplicationComponent,BusinessProcess,Realization,allow
ApplicationComponent,BusinessProcess,Serving,allow
ApplicationComponent,BusinessProcess,Access,deny
ApplicationComponent,BusinessProcess,Influence,deny
ApplicationComponent,BusinessProcess,Triggering,warn
ApplicationComponent,BusinessProcess,Flow,warn
ApplicationComponent,BusinessProcess,Specialization,deny
ApplicationComponent,BusinessProcess,Association,allow
ApplicationComponent,BusinessFunction,Composition,warn
ApplicationComponent,BusinessFunction,Aggregation,warn
ApplicationComponent,BusinessFunction,Assignment,allow
ApplicationComponent,BusinessFunction,Realization,allow
ApplicationComponent,BusinessFunction,Serving,allow
ApplicationComponent,BusinessFunction,Access,deny
ApplicationComponent,BusinessFunction,Influence,deny
ApplicationComponent,BusinessFunction,Triggering,warn
ApplicationComponent,BusinessFunction,Flow,warn
ApplicationComponent,BusinessFunction,Specialization,deny
ApplicationComponent,BusinessFunction,Association,allow
ApplicationComponent,BusinessInteraction,Composition,warn
ApplicationComponent,BusinessInteraction,Aggregation,warn
ApplicationComponent,BusinessInteraction,Assignment,allow
ApplicationComponent,BusinessInteraction,Realization,allow
ApplicationComponent,BusinessInteraction,Serving,allow
ApplicationComponent,BusinessInteraction,Access,deny
ApplicationComponent,BusinessInteraction,Influence,deny
ApplicationComponent,BusinessInteraction,Triggering,warn
ApplicationComponent,BusinessInteraction,Flow,warn
ApplicationComponent,BusinessInteraction,Specialization,deny
ApplicationComponent,BusinessInteraction,Association,allow
ApplicationComponent,BusinessEvent,Composition,warn
ApplicationComponent,BusinessEvent,Aggregation,warn
ApplicationComponent,BusinessEvent,Assignment,allow
ApplicationComponent,BusinessEvent,Realization,deny
ApplicationComponent,BusinessEvent,Serving,allow
ApplicationComponent,BusinessEvent,Access,deny
ApplicationComponent,BusinessEvent,Influence,deny
ApplicationComponent,BusinessEvent,Triggering,warn
ApplicationComponent,BusinessEvent,Flow,warn
ApplicationComponent,BusinessEvent,Specialization,deny
ApplicationComponent,BusinessEvent,Association,allow
ApplicationComponent,BusinessService,Composition,warn
ApplicationComponent,BusinessService,Aggregation,warn
ApplicationComponent,BusinessService,Assignment,allow
ApplicationComponent,BusinessService,Realization,allow
ApplicationComponent,BusinessService,Serving,allow
ApplicationComponent,BusinessService,Access,deny
ApplicationComponent,BusinessService,Influence,deny
ApplicationComponent,BusinessService,Triggering,warn
ApplicationComponent,BusinessService,Flow,warn
ApplicationComponent,BusinessService,Specialization,deny
ApplicationComponent,BusinessService,Association,allow
ApplicationComponent,BusinessObject,Composition,warn
ApplicationComponent,BusinessObject,Aggregation,warn
ApplicationComponent,BusinessObject,Assignment,allow
ApplicationComponent,BusinessObject,Realization,deny
ApplicationComponent,BusinessObject,Serving,deny
ApplicationComponent,BusinessObject,Access,deny
ApplicationComponent,BusinessObject,Influence,deny
ApplicationComponent,BusinessObject,Triggering,deny
ApplicationComponent,BusinessObject,Flow,deny
ApplicationComponent,BusinessObject,Specialization,deny
ApplicationComponent,BusinessObject,Association,allow
ApplicationComponent,Contract,Composition,warn
ApplicationComponent,Contract,Aggregation,warn
ApplicationComponent,Contract,Assignment,allow
ApplicationComponent,Contract,Realization,deny
ApplicationComponent,Contract,Serving,deny
ApplicationComponent,Contract,Access,deny
ApplicationComponent,Contract,Influence,deny
ApplicationComponent,Contract,Triggering,deny
ApplicationComponent,Contract,Flow,deny
ApplicationComponent,Contract,Specialization,deny
ApplicationComponent,Contract,Association,allow
ApplicationComponent,Representation,Composition,warn
ApplicationComponent,Representation,Aggregation,warn
ApplicationComponent,Representation,Assignment,allow
ApplicationComponent,Representation,Realization,deny
ApplicationComponent,Representation,Serving,deny
ApplicationComponent,Representation,Access,deny
ApplicationComponent,Representation,Influence,deny
ApplicationComponent,Representation,Triggering,deny
ApplicationComponent,Representation,Flow,deny
ApplicationComponent,Representation,Specialization,deny
ApplicationComponent,Representation,Association,allow
ApplicationComponent,Product,Composition,warn
ApplicationComponent,Product,Aggregation,warn
ApplicationComponent,Product,Assignment,allow
ApplicationComponent,Product,Realization,deny
ApplicationComponent,Product,Serving,deny
ApplicationComponent,Product,Access,deny
ApplicationComponent,Product,Influence,deny
ApplicationComponent,Product,Triggering,deny
ApplicationComponent,Product,Flow,deny
ApplicationComponent,Product,Specialization,deny
ApplicationComponent,Product,Association,allow
ApplicationComponent,ApplicationComponent,Composition,allow
ApplicationComponent,ApplicationComponent,Aggregation,allow
ApplicationComponent,ApplicationComponent,Assignment,allow
ApplicationComponent,ApplicationComponent,Realization,allow
ApplicationComponent,ApplicationComponent,Serving,allow
ApplicationComponent,ApplicationComponent,Access,deny
ApplicationComponent,ApplicationComponent,Influence,deny
ApplicationComponent,ApplicationComponent,Triggering,warn
ApplicationComponent,ApplicationComponent,Flow,warn
ApplicationComponent,ApplicationComponent,Specialization,allow
ApplicationComponent,ApplicationComponent,Association,allow
ApplicationComponent,ApplicationCollaboration,Composition,warn
ApplicationComponent,ApplicationCollaboration,Aggregation,warn
ApplicationComponent,ApplicationCollaboration,Assignment,allow
ApplicationComponent,ApplicationCollaboration,Realization,allow
ApplicationComponent,ApplicationCollaboration,Serving,allow
ApplicationComponent,ApplicationCollaboration,Access,deny
ApplicationComponent,ApplicationCollaboration,Influence,deny
ApplicationComponent,ApplicationCollaboration,Triggering,warn
ApplicationComponent,ApplicationCollaboration,Flow,warn
ApplicationComponent,ApplicationCollaboration,Specialization,deny
ApplicationComponent,ApplicationCollaboration,Association,allow
ApplicationComponent,ApplicationInterface,Composition,warn
ApplicationComponent,ApplicationInterface,Aggregation,warn
ApplicationComponent,ApplicationInterface,Assignment,allow
ApplicationComponent,ApplicationInterface,Realization,allow
ApplicationComponent,ApplicationInterface,Serving,allow
ApplicationComponent,ApplicationInterface,Access,deny
ApplicationComponent,ApplicationInterface,Influence,deny
ApplicationComponent,ApplicationInterface,Triggering,warn
ApplicationComponent,ApplicationInterface,Flow,warn
ApplicationComponent,ApplicationInterface,Specialization,deny
ApplicationComponent,ApplicationInterface,Association,allow
ApplicationComponent,ApplicationFunction,Composition,warn
ApplicationComponent,ApplicationFunction,Aggregation,warn
ApplicationComponent,ApplicationFunction,Assignment,allow
ApplicationComponent,ApplicationFunction,Realization,allow
ApplicationComponent,ApplicationFunction,Serving,allow
ApplicationComponent,ApplicationFunction,Access,deny
ApplicationComponent,ApplicationFunction,Influence,deny
ApplicationComponent,ApplicationFunction,Triggering,warn
ApplicationComponent,ApplicationFunction,Flow,warn
ApplicationComponent,ApplicationFunction,Specialization,deny
ApplicationComponent,ApplicationFunction,Association,allow
ApplicationComponent,ApplicationInteraction,Composition,warn
ApplicationComponent,ApplicationInteraction,Aggregation,warn
ApplicationComponent,ApplicationInteraction,Assignment,allow
ApplicationComponent,ApplicationInteraction,Realization,allow
ApplicationComponent,ApplicationInteraction,Serving,allow
ApplicationComponent,ApplicationInteraction,Access,deny
ApplicationComponent,ApplicationInteraction,Influence,deny
ApplicationComponent,ApplicationInteraction,Triggering,warn
ApplicationComponent,ApplicationInteraction,Flow,warn
ApplicationComponent,ApplicationInteraction,Specialization,deny
ApplicationComponent,ApplicationInteraction,Association,allow
ApplicationComponent,ApplicationProcess,Composition,warn
ApplicationComponent,ApplicationProcess,Aggregation,warn
ApplicationComponent,ApplicationProcess,Assignment,allow
ApplicationComponent,ApplicationProcess,Realization,allow
ApplicationComponent,ApplicationProcess,Serving,allow
ApplicationComponent,ApplicationProcess,Access,deny
ApplicationComponent,ApplicationProcess,Influence,deny
ApplicationComponent,ApplicationProcess,Triggering,warn
ApplicationComponent,ApplicationProcess,Flow,warn
ApplicationComponent,ApplicationProcess,Specialization,deny
ApplicationComponent,ApplicationProcess,Association,allow
ApplicationComponent,ApplicationEvent,Composition,warn
ApplicationComponent,ApplicationEvent,Aggregation,warn
ApplicationComponent,ApplicationEvent,Assignment,allow
ApplicationComponent,ApplicationEvent,Realization,deny
ApplicationComponent,ApplicationEvent,Serving,allow
ApplicationComponent,ApplicationEvent,Access,deny
ApplicationComponent,ApplicationEvent,Influence,deny
ApplicationComponent,ApplicationEvent,Triggering,warn
ApplicationComponent,ApplicationEvent,Flow,warn
ApplicationComponent,ApplicationEvent,Specialization,deny
ApplicationComponent,ApplicationEvent,Association,allow
ApplicationComponent,ApplicationService,Composition,warn
ApplicationComponent,ApplicationService,Aggregation,warn
ApplicationComponent,ApplicationService,Assignment,allow
ApplicationComponent,ApplicationService,Realization,allow
ApplicationComponent,ApplicationService,Serving,allow
ApplicationComponent,ApplicationService,Access,deny
ApplicationComponent,ApplicationService,Influence,deny
ApplicationComponent,ApplicationService,Triggering,warn
ApplicationComponent,ApplicationService,Flow,warn
ApplicationComponent,ApplicationService,Specialization,deny
ApplicationComponent,ApplicationService,Association,allow
ApplicationComponent,DataObject,Composition,warn
ApplicationComponent,DataObject,Aggregation,warn
ApplicationComponent,DataObject,Assignment,allow
ApplicationComponent,DataObject,Realization,deny
ApplicationComponent,DataObject,Serving,deny
ApplicationComponent,DataObject,Access,deny
ApplicationComponent,DataObject,Influence,deny
ApplicationComponent,DataObject,Triggering,deny
ApplicationComponent,DataObject,Flow,deny
ApplicationComponent,DataObject,Specialization,deny
ApplicationComponent,DataObject,Association,allow
ApplicationComponent,Node,Composition,warn
ApplicationComponent,Node,Aggregation,warn
ApplicationComponent,Node,Assignment,allow
ApplicationComponent,Node,Realization,allow
ApplicationComponent,Node,Serving,allow
ApplicationComponent,Node,Access,deny
ApplicationComponent,Node,Influence,deny
ApplicationComponent,Node,Triggering,warn
ApplicationComponent,Node,Flow,warn
ApplicationComponent,Node,Specialization,deny
ApplicationComponent,Node,Association,allow
ApplicationComponent,Device,Composition,warn
ApplicationComponent,Device,Aggregation,warn
ApplicationComponent,Device,Assignment,allow
ApplicationComponent,Device,Realization,allow
ApplicationComponent,Device,Serving,allow
ApplicationComponent,Device,Access,deny
ApplicationComponent,Device,Influence,deny
ApplicationComponent,Device,Triggering,warn
ApplicationComponent,Device,Flow,warn
ApplicationComponent,Device,Specialization,deny
ApplicationComponent,Device,Association,allow
ApplicationComponent,SystemSoftware,Composition,warn
ApplicationComponent,SystemSoftware,Aggregation,warn
ApplicationComponent,SystemSoftware,Assignment,allow
ApplicationComponent,SystemSoftware,Realization,allow
